"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"TRBC1",15234,10156,0.000246380890494999,0.000221872320126017,9279,-0.151096015516735,0.00037,0.000854960488505747
"AFF4",2519,1679,4.07400199000199e-05,3.66801521752248e-05,3760,-0.15105612038569,0.0015,0.00313753861160787
"RPL7L1",1961,1307,3.17154343088285e-05,2.85532810559969e-05,3010,-0.151026465909063,0.00418,0.00811526784366984
"CD28",1829,1219,2.95805861044606e-05,2.66307954148892e-05,2630,-0.151016813459258,0.01211,0.0214610550964187
"ING3",1466,977,2.3709753542449e-05,2.13439599018431e-05,2301,-0.150981344666204,0.01238,0.0218852816707887
"GPBP1L1",1310,873,2.11867511191052e-05,1.90719314168977e-05,2070,-0.150960091730103,0.01732,0.0296368027663253
"MAP2K2",1202,801,1.94400571337133e-05,1.74989886196278e-05,1820,-0.150942163341091,0.02613,0.042908561582642
"LACTB2",578,385,9.34804744033803e-06,8.41087467984606e-06,899,-0.150708800558381,0.11731,0.163905296416938
"ST7L",443,295,7.16467995859818e-06,6.44469618325867e-06,712,-0.150573020948893,0.16166,0.217055850986121
"SET",7641,5096,0.000123578599466476,0.000111329395762326,9114,-0.150466012679622,1e-05,2.79210069444444e-05
"PIGG",308,205,4.98131247685833e-06,4.47851768667128e-06,507,-0.150320590182476,0.23052,0.296113250798722
"PUDP",293,195,4.73871608999834e-06,4.26005340927268e-06,477,-0.150278484395348,0.24843,0.315964845788849
"ENPP4",272,181,4.39908114839437e-06,3.95420342091464e-06,433,-0.150211910258481,0.27573,0.345696957708049
"SLC9A8",266,177,4.30204259365037e-06,3.8668177099552e-06,439,-0.150191002848609,0.26591,0.335050245813339
"CPSF1",263,175,4.25352331627838e-06,3.82312485447548e-06,430,-0.150180199748106,0.27087,0.340333341796875
"SLC30A6",257,171,4.15648476153438e-06,3.73573914351604e-06,420,-0.150157854942524,0.27584,0.345767482462977
"TSEN2",242,161,3.9138883746744e-06,3.51727486611744e-06,400,-0.150097267908785,0.28585,0.356361149113458
"NECAB3",233,155,3.76833054255841e-06,3.38619629967829e-06,377,-0.150057269445393,0.30108,0.372649858585859
"TMCO6",230,153,3.71981126518641e-06,3.34250344419857e-06,381,-0.150043259472042,0.2979,0.369353512575889
"AP001055.6",831,554,1.34398398320431e-05,1.21029209678824e-05,1227,-0.149984151140617,0.08479,0.123364032568133
"OSBPL7",206,137,3.33165704621044e-06,2.99296060036081e-06,334,-0.149916923836346,0.33063,0.404169651306413
"TNPO1",1342,895,2.17042900777399e-05,1.95525528271746e-05,2083,-0.149895290868625,0.01785,0.0304424840933192
"SS18L1",197,131,3.18609921409445e-06,2.86188203392165e-06,323,-0.149861856880662,0.33844,0.412150406057738
"EDNRB",194,129,3.13757993672245e-06,2.81818917844193e-06,174,-0.149842401399551,0.60504,0.672231834196891
"TTI1",179,119,2.89498354986247e-06,2.59972490104333e-06,298,-0.149735673191744,0.35334,0.428026780905753
"CYP20A1",2196,1465,3.55161110363016e-05,3.20050166388948e-05,3294,-0.149731249126224,0.00356,0.00699068376068376
"POLR2B",3002,2003,4.85516235569113e-05,4.37583947629394e-05,4545,-0.14963494040455,0.00063,0.00140404988740689
"CES4A",164,109,2.65238716300249e-06,2.38126062364473e-06,269,-0.14961014096446,0.38032,0.455987058056099
"NPAT",1057,705,1.70949587274002e-05,1.54017315566012e-05,1679,-0.149556278242742,0.03347,0.0536337053182214
"PBX2",597,398,9.65533619702734e-06,8.69487824046424e-06,943,-0.14952798849039,0.11295,0.15861326129666
"ITGAM",155,103,2.5068293308865e-06,2.25018205720557e-06,244,-0.149523613015546,0.42088,0.496509403135601
"RBM33",2350,1568,3.80067672747307e-05,3.42551986961003e-05,3080,-0.149518797659117,0.00993,0.0178934705882353
"RP1-267D11.6",152,101,2.4583100535145e-06,2.20648920172585e-06,252,-0.149492583584924,0.39086,0.466753736773714
"TUBE1",573,382,9.26718197805137e-06,8.34533539662648e-06,928,-0.149460373834459,0.11403,0.159885568875327
"B3GNTL1",146,97,2.36127149877051e-06,2.11910349076641e-06,235,-0.149426856811179,0.41042,0.486364900064475
"RP11-88I18.2",140,93,2.26423294402651e-06,2.03171777980697e-06,232,-0.149355737976705,0.41371,0.489587275570272
"TMEM47",131,87,2.11867511191052e-06,1.90063921336781e-06,158,-0.149237402984931,0.55896,0.629074471658502
"SYNM",131,87,2.11867511191052e-06,1.90063921336781e-06,200,-0.149237402984931,0.46366,0.53951791263453
"ECHDC3",125,83,2.02163655716653e-06,1.81325350240837e-06,196,-0.14914949867712,0.46138,0.537142694534926
"RP4-591C20.9",125,83,2.02163655716653e-06,1.81325350240837e-06,203,-0.14914949867712,0.44409,0.520038403567853
"PARD6G",119,79,1.92459800242254e-06,1.72586779144893e-06,184,-0.149053174049904,0.48716,0.562437236180904
"MED30",2481,1656,4.01254423866413e-05,3.6177684337208e-05,3775,-0.149025918071454,0.00174,0.00359627951807229
"GSTCD",113,75,1.82755944767854e-06,1.63848208048949e-06,187,-0.148947158372993,0.4574,0.533198187913382
"CEP152",396,264,6.40454461310356e-06,5.76745692332301e-06,626,-0.148712711512641,0.20169,0.263446044670051
"TRPM2",101,67,1.63348233819056e-06,1.46371065857061e-06,158,-0.148699549477474,0.50697,0.581084723385301
"ZNF195",393,262,6.35602533573157e-06,5.72376406784329e-06,646,-0.148694329971585,0.18553,0.244748177996514
"ZNF350",673,449,1.08844912237846e-05,9.8090460551971e-06,1099,-0.148649968191718,0.08944,0.129412397660819
"PTMA",230702,154073,0.00373116477609146,0.00336594466116343,35534,-0.148610420890905,0,0
"ZNF646",95,63,1.53644378344656e-06,1.37632494761117e-06,156,-0.148553740681854,0.49529,0.570492492390331
"TRMO",610,407,9.86558639897266e-06,8.89149609012298e-06,985,-0.148393514241128,0.10867,0.15354142543378
"GAN",601,401,9.72002856685667e-06,8.76041752368382e-06,948,-0.148352537842933,0.12123,0.168602873202897
"BCL7A",297,198,4.80340845982767e-06,4.32559269249226e-06,437,-0.147914265428029,0.30073,0.372252470656148
"DHRS1",858,573,1.38765133283911e-05,1.25180030949397e-05,1346,-0.147520891774308,0.07059,0.104717046004843
"STON1",65,43,1.05125100972659e-06,9.39396392813976e-07,105,-0.147456464351939,0.57066,0.63961247146964
"BAG5",819,547,1.32457627225551e-05,1.19499959737034e-05,1323,-0.147349094774298,0.06442,0.096352908625901
"XXbac-BPG181B23.7",62,41,1.0027317323546e-06,8.95703537334256e-07,101,-0.147293700640359,0.57622,0.645068753154094
"CSE1L",620,414,1.0027317323546e-05,9.044421084302e-06,987,-0.147288318208147,0.11132,0.156614884636413
"UBE2H",1736,1160,2.80764885059287e-05,2.53418561782375e-05,2584,-0.147287896908888,0.00987,0.0177978163980378
"NIFK",1685,1126,2.72516607906048e-05,2.45990776350823e-05,2572,-0.147171269339679,0.00963,0.0174114080944351
"INPP5B",394,263,6.3721984281889e-06,5.74561049558315e-06,638,-0.146902136612273,0.19825,0.25945320923609
"SCAF11",5849,3911,9.45964177829362e-05,8.54413788905921e-05,7932,-0.146687388802425,0,0
"PPHLN1",3522,2355,5.69616316347241e-05,5.14483373273701e-05,5239,-0.146595105549474,0.00024,0.000569712177121771
"SUMO4",207,138,3.34783013866777e-06,3.01480702810067e-06,333,-0.146545913529268,0.3464,0.420768731117825
"CMTM3",1294,865,2.09279816397879e-05,1.88971599949788e-05,1970,-0.146526623245473,0.02936,0.0477253013265951
"ROCK2",506,338,8.18358478341011e-06,7.38409257607265e-06,770,-0.146427835538696,0.17125,0.228179629246065
"KHNYN",346,231,5.59588999023695e-06,5.04652480790764e-06,564,-0.146322701639205,0.22026,0.284610340463995
"RAD50",1370,916,2.21571366665452e-05,2.00113278097117e-05,2097,-0.146259669150622,0.02118,0.0354912581401407
"SH3YL1",1361,910,2.20115788344292e-05,1.98802492432725e-05,2089,-0.146227461558299,0.02531,0.0416897273076431
"OXSR1",588,393,9.50977836491135e-06,8.58564610176494e-06,937,-0.145869986674171,0.12397,0.171800734597156
"GLCE",177,118,2.8626373649478e-06,2.57787847330347e-06,286,-0.14579155703689,0.38302,0.45849788983997
"DENND2A",168,112,2.71707953283181e-06,2.44679990686431e-06,277,-0.145514678412598,0.38799,0.463627690164391
"PBX4",1178,788,1.90519029147374e-05,1.72149850590096e-05,1783,-0.145466601426705,0.04231,0.0661434337788578
"EIF3H",16002,10712,0.00025880182550223,0.000234018933949379,16074,-0.145163523090486,0,0
"FAM65B",3227,2160,5.21905693598111e-05,4.71882839180974e-05,4534,-0.145067991242909,0.00198,0.00405325059665871
"DHX8",504,337,8.15123859849544e-06,7.36224614833279e-06,826,-0.14500075003004,0.14526,0.197538860585562
"MIXL1",153,102,2.47448314597183e-06,2.22833562946571e-06,244,-0.144983787810168,0.41706,0.493064653128733
"ULBP2",153,102,2.47448314597183e-06,2.22833562946571e-06,240,-0.144983787810168,0.4324,0.508013733905579
"FLJ20021",498,333,8.05420004375145e-06,7.27486043737335e-06,774,-0.144927602416092,0.16174,0.217103685857322
"EIF2AK2",1412,945,2.28364065497531e-05,2.06448742141676e-05,2136,-0.144884472305528,0.02261,0.0376472447262845
"ABCD1",150,100,2.42596386859983e-06,2.18464277398599e-06,246,-0.144865399374042,0.41549,0.491512903641044
"HMCES",1382,925,2.23512137760331e-05,2.02079456593704e-05,2031,-0.144749138466545,0.02261,0.0376472447262845
"SFMBT2",677,453,1.09491835936139e-05,9.89643176615654e-06,1074,-0.144454654333936,0.09977,0.142294736725418
"PBXIP1",3224,2159,5.21420500824391e-05,4.71664374903575e-05,4588,-0.144395380530031,0.00156,0.00325299189627228
"HSPH1",4127,2764,6.67463525714101e-05,6.03835262729728e-05,4945,-0.144306589610555,0.00823,0.0150836438746439
"TARS2",341,228,5.51502452795029e-06,4.98098552468806e-06,559,-0.144183970701554,0.23015,0.295785625811607
"PCID2",1059,709,1.71273049123148e-05,1.54891172675607e-05,1672,-0.144157782110277,0.04296,0.0670373996361431
"DAD1",9890,6625,0.000159951884403016,0.000144732583776572,10234,-0.144153452931922,0,0
"PIK3R5",338,226,5.46650525057829e-06,4.93729266920834e-06,546,-0.144123307841808,0.24049,0.307233079138119
"HACL1",638,427,1.0318432987778e-05,9.32842464492018e-06,996,-0.144049659119405,0.13343,0.183389635722679
"AHCYL2",126,84,2.03780964962386e-06,1.83509993014823e-06,209,-0.143725331093048,0.44958,0.525402566757493
"TRIM72",123,82,1.98929037225186e-06,1.79140707466851e-06,202,-0.143553115806065,0.4594,0.535093282636248
"TCF12",593,397,9.59064382719801e-06,8.67303181272438e-06,948,-0.143517018568197,0.12705,0.175709480812641
"NOM1",781,523,1.26311852091765e-05,1.14256817079467e-05,1248,-0.143514649060414,0.07941,0.116286030047803
"SLAMF8",308,206,4.98131247685833e-06,4.50036411441114e-06,409,-0.143453132215786,0.34813,0.422391605054696
"PRKCE",302,202,4.88427392211433e-06,4.4129784034517e-06,489,-0.14330348248043,0.26859,0.338062897671689
"GLE1",302,202,4.88427392211433e-06,4.4129784034517e-06,494,-0.14330348248043,0.26315,0.331877725936091
"CCDC57",2047,1372,3.31063202601591e-05,2.99732988590878e-05,3089,-0.142974728735424,0.00501,0.00957780980683507
"RTKN2",715,479,1.15637611069925e-05,1.04644388873929e-05,948,-0.142816933354025,0.16633,0.222291656798587
"LAIR2",196,131,3.16992612163712e-06,2.86188203392165e-06,267,-0.142743858880062,0.45427,0.52993361320156
"LBH",3781,2535,6.11504625811732e-05,5.53806943205449e-05,5214,-0.142734897231833,0.00134,0.00283187253613666
"MBTD1",360,241,5.8223132846396e-06,5.26498908530624e-06,591,-0.142585573782163,0.22107,0.285542276879831
"NEK7",861,577,1.3925032605763e-05,1.26053888058992e-05,1366,-0.142563599933388,0.06979,0.103637827793167
"SAMD5",108,72,1.74669398539188e-06,1.57294279726991e-06,174,-0.142556701629752,0.4979,0.572883330352352
"TMPO-AS1",105,70,1.69817470801988e-06,1.52924994179019e-06,174,-0.142325254388716,0.49601,0.571117295507428
"PCBP2",13417,9001,0.000216994381500027,0.000196639696086479,14549,-0.142034309877172,0,0
"TMEM68",494,331,7.98950767392212e-06,7.23116758189363e-06,810,-0.142008918914985,0.15988,0.214921751123185
"ELMSAN1",935,627,1.51218414476056e-05,1.36977101928922e-05,1451,-0.141714034477545,0.06888,0.102416512192303
"FAM221A",248,166,4.01092692941839e-06,3.62650700481674e-06,410,-0.141639757091988,0.3076,0.379260335409679
"SRSF10",4870,3268,7.8762960267208e-05,7.13941258538622e-05,6768,-0.14152315456446,0.00015,0.000367180365296804
"APOO",385,258,6.22664059607291e-06,5.63637835688385e-06,618,-0.141299457868561,0.21535,0.279163032745592
"NDUFA3",5267,3535,8.51836779727688e-05,7.72271220604048e-05,6867,-0.141295137374476,3e-05,8.01786456169506e-05
"PLEKHB1",239,160,3.8653690973024e-06,3.49542843837758e-06,393,-0.141291463197258,0.32533,0.398763879203582
"BCYRN1",93,62,1.5040975985319e-06,1.35447851987131e-06,154,-0.141259932248515,0.51813,0.591504931677019
"EVI5L",93,62,1.5040975985319e-06,1.35447851987131e-06,153,-0.141259932248515,0.51481,0.588498041759218
"PYROXD1",662,444,1.07065872067539e-05,9.6998139164978e-06,1062,-0.14108472213518,0.11154,0.156855791889824
"RP11-327P2.5",376,252,6.08108276395692e-06,5.5052997904447e-06,609,-0.141068047368639,0.23444,0.300368954391555
"RP11-110G21.1",233,156,3.76833054255841e-06,3.40804272741814e-06,377,-0.141044756336385,0.33335,0.406914715370019
"ENTPD4",717,481,1.15961072919072e-05,1.05081317428726e-05,1154,-0.140857853168872,0.09409,0.135379326772534
"SP2",437,293,7.06764140385418e-06,6.40100332777895e-06,719,-0.140836068710291,0.18564,0.244868181258971
"CDK5RAP2",504,338,8.15123859849544e-06,7.38409257607265e-06,799,-0.140783295041512,0.16888,0.225395236514523
"CTD-2017F17.2",157,105,2.53917551580116e-06,2.29387491268529e-06,259,-0.140739529880263,0.41871,0.494458270766407
"PTPRN2",416,279,6.72800646225021e-06,6.09515333942091e-06,639,-0.140324432086952,0.22886,0.294480724072407
"SLC7A6",611,410,9.88175949142999e-06,8.95703537334256e-06,983,-0.14025525059644,0.1256,0.173872347751237
"MRE11A",605,406,9.784720936686e-06,8.86964966238312e-06,974,-0.140148599378818,0.12666,0.175264310604431
"CD3D",19785,13291,0.000319984634268318,0.000290360871090478,14148,-0.140109594987028,1e-05,2.79210069444444e-05
"ZNF28",81,54,1.31002048904391e-06,1.17970709795243e-06,132,-0.13990248567646,0.55525,0.625829741568112
"TBC1D10B",206,138,3.33165704621044e-06,3.01480702810067e-06,338,-0.139762593016425,0.36233,0.437557516425756
"NCF2",645,433,1.04316446349793e-05,9.45950321135934e-06,730,-0.139723195809446,0.27023,0.339728276333789
"PATZ1",203,136,3.28313776883844e-06,2.97111417262095e-06,331,-0.139599780699831,0.36916,0.444761921528233
"FAM222B",264,177,4.26969640873571e-06,3.8668177099552e-06,429,-0.139550947991318,0.30673,0.378405233483555
"CMKLR1",78,52,1.26150121167191e-06,1.13601424247272e-06,116,-0.139502898939219,0.58956,0.657588119635891
"EXOSC9",795,534,1.28576085035791e-05,1.16659924130852e-05,1241,-0.139176463429557,0.09187,0.132466594194778
"EXOSC2",304,204,4.916620107029e-06,4.45667125893142e-06,499,-0.13873540037424,0.27651,0.346337389018692
"ANP32B",11075,7447,0.000179116998964954,0.000162690347378737,12148,-0.138692327558023,1e-05,2.79210069444444e-05
"RP11-481J2.4",72,48,1.16446265692792e-06,1.04862853151328e-06,120,-0.138612127564353,0.56596,0.635285409178154
"CTU1",72,48,1.16446265692792e-06,1.04862853151328e-06,118,-0.138612127564353,0.57085,0.639769695121951
"CPSF7",640,430,1.03507791726926e-05,9.39396392813976e-06,1046,-0.138528035055207,0.11607,0.162529685493525
"TCF7L2",185,124,2.99202210460646e-06,2.70895703974263e-06,289,-0.138516072985416,0.40837,0.484149488620658
"CASP2",411,276,6.64714099996355e-06,6.02961405620133e-06,668,-0.138480071997886,0.21468,0.278434766129032
"FBXL4",353,237,5.70910163743828e-06,5.1776033743468e-06,575,-0.138432139374041,0.24478,0.31197023080733
"PCSK7",3946,2654,6.3819022836633e-05,5.79804192215882e-05,5627,-0.138193486532003,6e-04,0.00134253913043478
"NIFK-AS1",512,344,8.2806233381541e-06,7.51517114251181e-06,830,-0.138181093356569,0.16546,0.221358881147967
"NFIX",69,46,1.11594337955592e-06,1.00493567603356e-06,107,-0.138113665810993,0.60464,0.67184543052077
"GPALPP1",616,414,9.96262495371665e-06,9.044421084302e-06,996,-0.138042954426335,0.1338,0.183839256727894
"RP11-35G9.3",613,412,9.91410567634466e-06,9.00072822882228e-06,987,-0.137979687328459,0.13671,0.187377315436242
"HELB",1148,772,1.85667101410174e-05,1.68654422151718e-05,1785,-0.13786865114362,0.05017,0.0770363074352548
"NOL8",864,581,1.3973551883135e-05,1.26927745168586e-05,1365,-0.137657289812659,0.07907,0.115854073567931
"TMEM231",118,79,1.9084249099652e-06,1.72586779144893e-06,190,-0.137482218036367,0.49617,0.5712504
"ARRB1",170,114,2.74942571774648e-06,2.49049276234403e-06,268,-0.137444630457462,0.43252,0.508108319941563
"RP11-539L10.3",222,149,3.59042652552775e-06,3.25511773323913e-06,362,-0.137424174743018,0.35741,0.432305824950644
"KIZ",586,394,9.47743217999669e-06,8.6074925295048e-06,949,-0.137381574560876,0.13717,0.187927720157598
"C11orf57",687,462,1.11109145181872e-05,1.00930496158153e-05,1095,-0.137318219254482,0.11757,0.16416926633384
"RPS11",138245,93057,0.00223584916676389,0.00203296302618814,34390,-0.137232449273338,0,0
"C7orf73",4114,2769,6.65361023694648e-05,6.04927584116721e-05,5770,-0.137158634102164,0.00042,0.00096185831256675
"CA5B",522,351,8.44235426272742e-06,7.66809613669083e-06,845,-0.137072674265721,0.17116,0.228106956701885
"SGPL1",418,281,6.76035264716487e-06,6.13884619490063e-06,641,-0.137003494713886,0.24165,0.308561820166733
"PRDM15",164,110,2.65238716300249e-06,2.40310705138459e-06,270,-0.136963427542247,0.42025,0.495912730441163
"SAFB2",2285,1538,3.69555162650041e-05,3.35998058639045e-05,3498,-0.136948044715061,0.00473,0.00909251157926192
"ZDHHC17",516,347,8.34531570798343e-06,7.58071042573139e-06,829,-0.136911596848353,0.17362,0.230907062228654
"IST1",1168,786,1.8890171990164e-05,1.71712922035299e-05,1851,-0.136876945283412,0.04122,0.0646042782312096
"DARS",3308,2227,5.3500589848855e-05,4.8651994576668e-05,4840,-0.136787632292401,0.001,0.0021565538048944
"METTL10",844,568,1.36500900339884e-05,1.24087709562404e-05,1369,-0.136501020163579,0.07626,0.112171162684349
"RPL6",118155,79575,0.00191093173929609,0.00173842948739935,33601,-0.136484202468443,0,0
"ZNF701",305,205,4.93279319948633e-06,4.47851768667128e-06,502,-0.136478722189655,0.28374,0.354186362666149
"C17orf100",109,73,1.76286707784921e-06,1.59478922500977e-06,177,-0.136418874964403,0.51227,0.58580266820727
"SCAMP1",538,362,8.70112374204474e-06,7.90840684182929e-06,869,-0.13617247359817,0.16167,0.217055850986121
"WAPL",1568,1056,2.53594089730969e-05,2.30698276932921e-05,2439,-0.135951612840762,0.02105,0.0352964029714584
"GOLGA2",851,573,1.37633016811897e-05,1.25180030949397e-05,1337,-0.135787280595155,0.08101,0.11835960254372
"ACVR1C",103,69,1.66582852310522e-06,1.50740351405033e-06,159,-0.135613110901623,0.54402,0.615490794934928
"LINC00330",103,69,1.66582852310522e-06,1.50740351405033e-06,171,-0.135613110901623,0.51675,0.590296146674953
"DIS3",839,565,1.35692245717017e-05,1.23432316730208e-05,1325,-0.135570182752645,0.09043,0.130624495340743
"SUDS3",1069,720,1.72890358368882e-05,1.57294279726991e-05,1685,-0.13556882049723,0.05241,0.0801220365969582
"PAIP2B",689,464,1.11432607031019e-05,1.0136742471295e-05,906,-0.135303803005741,0.18943,0.249203106339468
"IMPAD1",576,388,9.31570125542336e-06,8.47641396306564e-06,921,-0.134694003854643,0.15148,0.204806817990752
"RP11-47L3.1",183,123,2.9596759196918e-06,2.68711061200277e-06,297,-0.134608591230967,0.4109,0.486799208103131
"DNAJC16",269,181,4.35056187102237e-06,3.95420342091464e-06,436,-0.134569005509688,0.32435,0.397739906595501
"IGHV1-18",269,181,4.35056187102237e-06,3.95420342091464e-06,204,-0.134569005509688,0.71439,0.769225073227885
"ADAM19",1470,991,2.37744459122784e-05,2.16498098902012e-05,2051,-0.134464460121473,0.05557,0.084431225791214
"BHLHE40",2929,1975,4.73709878075261e-05,4.31466947862233e-05,3438,-0.134456194472397,0.0201,0.0338978372001573
"RPS25",212479,143307,0.00343644251224149,0.0031307460201161,35078,-0.134405250307753,0,0
"DUS4L",180,121,2.9111566423198e-06,2.64341775652305e-06,294,-0.134343433284871,0.41107,0.486866116174169
"ATL1",94,63,1.52027069098923e-06,1.37632494761117e-06,155,-0.134224555682152,0.54003,0.611891323645971
"MYEF2",263,177,4.25352331627838e-06,3.8668177099552e-06,431,-0.134201348243854,0.32702,0.400555913937548
"SYNCRIP",2460,1659,3.97858074450373e-05,3.62432236204276e-05,3590,-0.134189092648681,0.00647,0.0121151244360355
"ZNF655",2113,1425,3.4173744362343e-05,3.11311595293004e-05,3254,-0.13411767928325,0.00775,0.0142873620862588
"AC025171.1",91,61,1.47175141361723e-06,1.33263209213145e-06,151,-0.133704895587681,0.5457,0.617120172277402
"LINC00847",417,281,6.74417955470754e-06,6.13884619490063e-06,676,-0.133598365553368,0.22302,0.287800934804413
"MDM1",411,277,6.64714099996355e-06,6.05146048394119e-06,675,-0.133347334450674,0.22439,0.289394721331195
"TAF2",491,331,7.94098839655012e-06,7.23116758189363e-06,797,-0.133329863831553,0.18769,0.247268025803809
"SAP25",88,59,1.42323213624524e-06,1.28893923665173e-06,146,-0.133152335559773,0.5538,0.624578436185133
"CUL4B",442,298,7.14850686614085e-06,6.51023546647825e-06,718,-0.132982178603734,0.21357,0.277218686440678
"U2AF1",1532,1034,2.4777177644633e-05,2.25892062830151e-05,2407,-0.132816677372247,0.02825,0.0461073829760244
"DGCR6L",1560,1053,2.52300242334383e-05,2.30042884100725e-05,2402,-0.132687800724163,0.02272,0.0378108291294787
"TBCK",239,161,3.8653690973024e-06,3.51727486611744e-06,390,-0.13255193017782,0.35934,0.434272819838437
"PHF12",541,365,8.74964301941674e-06,7.97394612504887e-06,879,-0.132345300144673,0.17299,0.230140558370386
"COMMD2",1188,802,1.92136338393107e-05,1.75208350473676e-05,1870,-0.132337336470082,0.05126,0.078531931412241
"HOOK3",1210,817,1.9569441873372e-05,1.78485314634655e-05,1870,-0.132090212711336,0.0502,0.0770731742243437
"PTBP1",2622,1771,4.24058484231251e-05,3.86900235272919e-05,3910,-0.131975705886099,0.00451,0.00869819517313746
"SLC25A45",1648,1113,2.66532563696835e-05,2.43150740744641e-05,2549,-0.131942349996675,0.02475,0.0408405155829165
"EP400",566,382,9.15397033085004e-06,8.34533539662648e-06,916,-0.131917754374646,0.16611,0.222089915826665
"TNFRSF10D",156,105,2.52300242334383e-06,2.29387491268529e-06,229,-0.131871371477857,0.511,0.584638269760825
"SDR42E2",193,130,3.12140684426512e-06,2.84003560618179e-06,308,-0.131857248556269,0.41716,0.493125740536567
"PEBP1",9125,6166,0.000147579468673157,0.000134705073443976,10720,-0.131594473563832,0,0
"TIA1",1251,845,2.02325386641226e-05,1.84602314401816e-05,1984,-0.131575656785898,0.04111,0.0644632858013407
"IAH1",2750,1858,4.44760042576636e-05,4.05906627406597e-05,4123,-0.131569522653645,0.00369,0.0072294106898127
"CNKSR2",79,53,1.27767430412925e-06,1.15786067021258e-06,131,-0.131262733252126,0.57918,0.647942544126598
"WDR27",258,174,4.17265785399171e-06,3.80127842673562e-06,427,-0.131186829066667,0.33619,0.409875915853312
"RP11-390F4.3",329,222,5.3209474184623e-06,4.8499069582489e-06,523,-0.131143605700033,0.29482,0.366169912153683
"GOPC",1172,792,1.89548643599934e-05,1.7302370769969e-05,1850,-0.130875476977962,0.05163,0.0790235046395432
"LY9",4155,2809,6.71991991602154e-05,6.13666155212665e-05,4740,-0.13078628781999,0.00576,0.0108822555066079
"SUV39H2",147,99,2.37744459122784e-06,2.16279634624613e-06,237,-0.130746044910519,0.47084,0.546488718087506
"TOX4",2856,1931,4.61903520581408e-05,4.21854519656695e-05,4284,-0.130550136114546,0.00384,0.00750386391251519
"MAML1",419,283,6.7765257396222e-06,6.18253905038035e-06,682,-0.130332115706941,0.23455,0.300479966145574
"POLR2M",521,352,8.42618117027009e-06,7.68994256443069e-06,854,-0.130287019746542,0.18311,0.241778864942529
"FILIP1L",932,630,1.50733221702336e-05,1.37632494761117e-05,1003,-0.130271537933701,0.2594,0.327842868369352
"SEPSECS-AS1",212,143,3.42869560095443e-06,3.12403916679997e-06,348,-0.130265712627795,0.39096,0.466798442835932
"EFR3A",1102,745,1.78227478879801e-05,1.62755886661956e-05,1741,-0.130245076847231,0.06393,0.095742449074613
"SUPT5H",1943,1314,3.14243186445965e-05,2.87062060501759e-05,2967,-0.130085527559331,0.01297,0.0227749447249898
"ZSCAN25",107,72,1.73052089293455e-06,1.57294279726991e-06,178,-0.129866123837252,0.52358,0.5959288995046
"RP13-270P17.3",138,93,2.23188675911185e-06,2.03171777980697e-06,226,-0.129481279266824,0.48612,0.561438053859964
"PRPF38B",7056,4775,0.000114117340378936,0.000104316692457831,9372,-0.129429330881079,1e-05,2.79210069444444e-05
"SCYL2",664,449,1.07389333916686e-05,9.8090460551971e-06,1080,-0.1294047140386,0.1339,0.183937369207773
"TYW1B",104,70,1.68200161556255e-06,1.52924994179019e-06,173,-0.129290701397926,0.53033,0.602651985514927
"LARP1B",853,577,1.37956478661044e-05,1.26053888058992e-05,1304,-0.129192574924674,0.10279,0.146257569659443
"HK2",166,112,2.68473334791715e-06,2.44679990686431e-06,261,-0.128853572370322,0.46967,0.545475195883733
"IGHJ6",101,68,1.63348233819056e-06,1.48555708631047e-06,147,-0.128683316440182,0.59268,0.660381127565601
"GSDMB",101,68,1.63348233819056e-06,1.48555708631047e-06,168,-0.128683316440182,0.54169,0.61355608240162
"SLC25A51",225,152,3.63894580289975e-06,3.32065701645871e-06,372,-0.128358104320215,0.38074,0.456363037078442
"NAA15",1223,828,1.97796920753173e-05,1.8088842168604e-05,1946,-0.128241701057924,0.05278,0.080620619731687
"TIAL1",2534,1716,4.09826162868799e-05,3.74884700015996e-05,3829,-0.128237867304552,0.00552,0.0104657117595049
"C16orf70",129,87,2.08632892699586e-06,1.90063921336781e-06,211,-0.128049445413107,0.5038,0.578120834819836
"RTTN",129,87,2.08632892699586e-06,1.90063921336781e-06,214,-0.128049445413107,0.50037,0.575005396570204
"RAF1",1425,965,2.30466567516984e-05,2.10818027689648e-05,2202,-0.127978447718077,0.03842,0.0606517447852761
"DNMT1",1980,1341,3.20227230655178e-05,2.92960595991521e-05,2777,-0.127971414629983,0.03291,0.0528086879521078
"EGR2",281,190,4.54463898051036e-06,4.15082127057338e-06,385,-0.127824861956132,0.44967,0.525424958677686
"RPS28",182451,123618,0.00295079689193272,0.002700611704346,34931,-0.127813868849654,0,0
"SLC30A7",1100,745,1.77904017030655e-05,1.62755886661956e-05,1736,-0.127639012103401,0.06529,0.0974954897864438
"MARK3",1860,1260,3.00819519706379e-05,2.75264989522235e-05,2881,-0.127633368888692,0.01697,0.0290959514925373
"RAP1A",7722,5233,0.000124888619955519,0.000114322356362687,9584,-0.127427785433335,3e-05,8.01786456169506e-05
"DLL1",185,125,2.99202210460646e-06,2.73080346748249e-06,258,-0.127339041419995,0.50049,0.575052062868369
"ZC3H12D",871,590,1.40867635303364e-05,1.28893923665173e-05,1348,-0.127211556278749,0.11922,0.166130674753601
